Item_Store_ID,Item_Store_Returns
FDZ27_BABATUNJI045,4981.1875
FDZ27_BABATUNJI049,2136.1672
FDZ28_BABATUNJI045,6538.7173
FDZ32_BABATUNJI019,624.218
FDZ32_BABATUNJI045,4235.3755
FDZ34_BABATUNJI013,6722.895
FDZ34_BABATUNJI046,7223.7427
FDZ35_BABATUNJI017,6110.6875
FDZ35_BABATUNJI027,10094.685
FDZ35_BABATUNJI035,6078.9126
FDZ35_BABATUNJI045,6084.9243
FDZ36_BABATUNJI013,11279.957
FDZ37_BABATUNJI027,10150.353
FDZ37_BABATUNJI046,2745.8506
FDZ38_BABATUNJI013,7818.837
FDZ39_BABATUNJI017,6989.4937
FDZ39_BABATUNJI027,7170.652
FDZ39_BABATUNJI035,6255.3467
FDZ39_BABATUNJI045,6072.845
FDZ40_BABATUNJI017,4103.4683
FDZ40_BABATUNJI018,2170.3691
FDZ40_BABATUNJI027,8758.424
FDZ40_BABATUNJI045,4090.7651
FDZ40_BABATUNJI049,2209.8137
FDZ43_BABATUNJI013,8873.498
FDZ43_BABATUNJI018,6493.4526
FDZ43_BABATUNJI046,8951.248
FDZ44_BABATUNJI035,3589.661
FDZ45_BABATUNJI010,1995.1085
FDZ45_BABATUNJI013,8399.475
FDZ46_BABATUNJI017,4823.864
FDZ46_BABATUNJI035,4823.864
FDZ47_BABATUNJI017,5817.24
FDZ47_BABATUNJI027,8754.088
FDZ47_BABATUNJI035,6254.0273
FDZ48_BABATUNJI017,3992.5225
FDZ48_BABATUNJI045,3952.5457
FDZ49_BABATUNJI013,7970.713
FDZ49_BABATUNJI046,7535.2075
FDZ51_BABATUNJI017,4279.8936
FDZ51_BABATUNJI027,9920.216
FDZ52_BABATUNJI027,7191.909
FDZ52_BABATUNJI035,3928.7283
FDZ58_BABATUNJI027,9644.114
FDZ58_BABATUNJI035,5321.429
FDZ60_BABATUNJI019,772.8888
FDZ60_BABATUNJI027,6081.579
FDZ60_BABATUNJI035,4541.705
NCA06_BABATUNJI017,4420.067
NCA06_BABATUNJI018,2499.8193
NCA06_BABATUNJI027,5924.325
NCA06_BABATUNJI045,4372.4214
NCA06_BABATUNJI046,2095.9656
NCA06_BABATUNJI049,2016.6334
NCA18_BABATUNJI045,3658.1404
NCA29_BABATUNJI013,7231.8965
NCA30_BABATUNJI010,1102.9906
NCA30_BABATUNJI013,7295.8525
NCA53_BABATUNJI017,4549.4414
NCA53_BABATUNJI018,1952.2931
NCA53_BABATUNJI019,432.53128
NCA53_BABATUNJI045,5066.2544
NCA53_BABATUNJI046,1993.7764
NCA53_BABATUNJI049,2147.3206
NCA54_BABATUNJI010,831.9243
NCA54_BABATUNJI013,4955.6284
NCB07_BABATUNJI010,1733.2738
NCB18_BABATUNJI018,4502.4873
NCB18_BABATUNJI019,548.5616
NCB18_BABATUNJI027,7193.7134
NCB18_BABATUNJI035,3997.0137
NCB18_BABATUNJI045,4190.3013
NCB18_BABATUNJI046,3036.3499
NCB18_BABATUNJI049,4349.375
NCB19_BABATUNJI017,3987.263
NCB19_BABATUNJI019,578.6561
NCB19_BABATUNJI027,9787.614
NCB19_BABATUNJI035,3557.2708
NCB19_BABATUNJI046,4417.041
NCB19_BABATUNJI049,4384.107
NCB30_BABATUNJI010,2184.332
NCB30_BABATUNJI046,11823.569
NCB31_BABATUNJI018,5750.4336
NCB31_BABATUNJI027,13574.566
NCB31_BABATUNJI035,8022.3774
NCB31_BABATUNJI045,8036.5327
NCB31_BABATUNJI046,9458.053
NCB31_BABATUNJI049,9689.676
NCB42_BABATUNJI027,10520.1455
NCB42_BABATUNJI035,4900.208
NCB42_BABATUNJI045,5393.233
NCB43_BABATUNJI013,8174.1304
NCB55_BABATUNJI018,1956.5875
NCB55_BABATUNJI045,4405.1924
NCB55_BABATUNJI046,1778.3108
NCC07_BABATUNJI027,6661.626
NCC07_BABATUNJI035,6511.139
NCC07_BABATUNJI045,6005.4946
NCC19_BABATUNJI013,10767.37
NCC30_BABATUNJI013,5110.076
NCC43_BABATUNJI013,8553.762
NCC43_BABATUNJI018,5666.215
NCC43_BABATUNJI046,8779.133
NCC43_BABATUNJI049,8794.957
NCC54_BABATUNJI010,2278.2036
NCC54_BABATUNJI013,7661.423
NCC54_BABATUNJI018,7681.974
NCC54_BABATUNJI049,7396.073
NCC55_BABATUNJI018,1834.0614
NCC55_BABATUNJI035,3599.514
NCD06_BABATUNJI017,3403.6895
NCD06_BABATUNJI018,1974.0801
NCD06_BABATUNJI046,1657.3196
NCD06_BABATUNJI049,1690.0208
NCD18_BABATUNJI013,8291.181
NCD18_BABATUNJI018,7181.5024
NCD18_BABATUNJI046,9132.431
NCD19_BABATUNJI017,4728.846
NCD19_BABATUNJI045,5230.809
NCD19_BABATUNJI046,2368.6755
NCD19_BABATUNJI049,2160.7834
NCD30_BABATUNJI027,9355.779
NCD30_BABATUNJI045,5916.085
NCD42_BABATUNJI018,2009.1176
NCD42_BABATUNJI027,10722.3125
NCD42_BABATUNJI045,5175.4697
NCD42_BABATUNJI049,2142.0403
NCD43_BABATUNJI019,650.65076
NCD43_BABATUNJI045,5361.8813
NCD55_BABATUNJI017,6243.4043
NCD55_BABATUNJI027,9010.598
NCD55_BABATUNJI049,1701.3013
NCE07_BABATUNJI027,9717.609
NCE18_BABATUNJI013,11584.772
NCE18_BABATUNJI018,7890.9204
NCE18_BABATUNJI046,11251.183
NCE19_BABATUNJI019,563.9752
NCE19_BABATUNJI027,8640.124
NCE19_BABATUNJI035,3980.9287
NCE19_BABATUNJI045,4145.397
NCE19_BABATUNJI046,2607.8672
NCE19_BABATUNJI049,2493.4556
NCE30_BABATUNJI013,7944.8604
NCE30_BABATUNJI046,9260.529
NCE31_BABATUNJI017,7535.751
NCE31_BABATUNJI018,3472.6147
NCE31_BABATUNJI027,9460.488
NCE31_BABATUNJI045,7494.8135
NCE31_BABATUNJI046,3550.4106
NCE31_BABATUNJI049,3660.401
NCE42_BABATUNJI013,4207.972
NCE42_BABATUNJI018,4929.1646
NCE42_BABATUNJI046,4393.214
NCE54_BABATUNJI017,4673.2144
NCE54_BABATUNJI018,4180.0513
NCE54_BABATUNJI019,596.40906
NCE54_BABATUNJI027,8782.871
NCE54_BABATUNJI035,5565.1055
NCE54_BABATUNJI045,5430.0396
NCE54_BABATUNJI046,2657.9075
NCF06_BABATUNJI010,1682.6504
NCF06_BABATUNJI046,10751.927
NCF06_BABATUNJI049,10829.286
NCF07_BABATUNJI017,4644.5845
NCF07_BABATUNJI018,4517.025
NCF07_BABATUNJI027,7976.513
NCF07_BABATUNJI035,4479.112
NCF18_BABATUNJI010,1693.647
NCF18_BABATUNJI013,8849.005
NCF19_BABATUNJI017,3508.2437
NCF19_BABATUNJI018,1813.8414
NCF19_BABATUNJI019,572.4553
NCF19_BABATUNJI027,9408.206
NCF42_BABATUNJI010,1428.2567
NCF42_BABATUNJI013,5376.6416
NCF55_BABATUNJI045,4857.602
NCF55_BABATUNJI046,1871.9836
NCG06_BABATUNJI013,9368.196
NCG06_BABATUNJI018,9216.232
NCG06_BABATUNJI046,9501.377
NCG07_BABATUNJI013,8002.874
NCG18_BABATUNJI018,4031.7795
NCG18_BABATUNJI027,8892.341
NCG18_BABATUNJI035,5498.15
NCG19_BABATUNJI013,8758.079
NCG19_BABATUNJI049,9033.059
NCG30_BABATUNJI027,6743.291
NCG30_BABATUNJI045,4324.187
NCG42_BABATUNJI045,5570.2417
NCG43_BABATUNJI018,3484.8564
NCG43_BABATUNJI019,560.43256
NCG43_BABATUNJI027,8711.574
NCG43_BABATUNJI045,4195.311
NCH06_BABATUNJI010,1218.3898
NCH06_BABATUNJI018,5832.4927
NCH18_BABATUNJI010,807.46594
NCH18_BABATUNJI013,12327.627
NCH18_BABATUNJI018,7877.142
NCH18_BABATUNJI049,12720.072
NCH29_BABATUNJI017,4279.796
NCH29_BABATUNJI018,4218.1895
NCH29_BABATUNJI035,4227.95
NCH29_BABATUNJI045,4285.269
NCH30_BABATUNJI027,9655.936
NCH30_BABATUNJI035,4369.514
NCH30_BABATUNJI045,4328.2026
NCH42_BABATUNJI010,1225.4962
NCH42_BABATUNJI018,10336.359
NCH43_BABATUNJI013,9738.737
NCH43_BABATUNJI018,6300.467
NCH55_BABATUNJI027,9389.895
NCH55_BABATUNJI045,4445.162
NCI06_BABATUNJI013,7008.878
NCI17_BABATUNJI017,4924.058
NCI17_BABATUNJI018,3536.4001
NCI17_BABATUNJI027,9254.387
NCI17_BABATUNJI045,4572.1567
NCI18_BABATUNJI018,6375.4707
NCI18_BABATUNJI046,4846.25
NCI29_BABATUNJI027,8224.856
NCI30_BABATUNJI013,9264.35
NCI30_BABATUNJI018,7954.64
NCI30_BABATUNJI046,9149.98
NCI31_BABATUNJI018,2120.345
NCI31_BABATUNJI019,483.7867
NCI31_BABATUNJI027,8711.574
NCI31_BABATUNJI035,3867.3445
NCI31_BABATUNJI045,3867.3445
NCI31_BABATUNJI049,2068.434
NCI42_BABATUNJI013,7410.8613
NCI42_BABATUNJI046,7410.8613
NCI43_BABATUNJI017,6350.5137
NCI43_BABATUNJI018,1878.1317
NCI43_BABATUNJI027,7004.6675
NCI43_BABATUNJI035,5679.0894
NCI43_BABATUNJI046,1864.8926
NCI54_BABATUNJI017,7019.1514
NCI54_BABATUNJI019,783.1568
NCI54_BABATUNJI027,9158.859
NCI54_BABATUNJI035,4309.4585
NCI54_BABATUNJI045,4345.202
NCI55_BABATUNJI027,8749.906
NCI55_BABATUNJI035,5633.591
NCI55_BABATUNJI045,5263.3037
NCJ06_BABATUNJI035,5908.2246
NCJ17_BABATUNJI017,5669.9434
NCJ17_BABATUNJI018,3910.529
NCJ17_BABATUNJI045,5650.454
NCJ18_BABATUNJI027,9911.877
NCJ18_BABATUNJI035,5469.1113
NCJ18_BABATUNJI045,5307.125
NCJ19_BABATUNJI018,1812.2948
NCJ19_BABATUNJI027,6933.599
NCJ19_BABATUNJI045,4487.038
NCJ19_BABATUNJI046,1813.3489
NCJ29_BABATUNJI018,2992.9673
NCJ29_BABATUNJI027,9449.239
NCJ29_BABATUNJI035,3640.4888
NCJ29_BABATUNJI045,3633.7786
NCJ29_BABATUNJI049,2756.8875
NCJ30_BABATUNJI013,5808.146
NCJ31_BABATUNJI013,7880.6455
NCJ31_BABATUNJI046,7859.7773
NCJ31_BABATUNJI049,8398.422
NCJ42_BABATUNJI017,6890.4478
NCJ42_BABATUNJI018,4179.9326
NCJ42_BABATUNJI019,623.59503
NCJ42_BABATUNJI027,8221.561
NCJ42_BABATUNJI045,5435.5176
NCJ54_BABATUNJI013,10385.463
NCJ54_BABATUNJI046,9472.144
NCK05_BABATUNJI017,4228.0576
NCK05_BABATUNJI018,2395.0603
NCK05_BABATUNJI019,532.6174
NCK05_BABATUNJI027,8711.574
NCK05_BABATUNJI035,4138.5444
NCK05_BABATUNJI046,2306.518
NCK06_BABATUNJI027,8063.2246
NCK06_BABATUNJI035,5070.556
NCK06_BABATUNJI045,5391.8574
NCK17_BABATUNJI017,3249.515
NCK17_BABATUNJI019,392.55374
NCK17_BABATUNJI027,8510.545
NCK17_BABATUNJI045,3281.956
NCK17_BABATUNJI049,1683.2638
NCK19_BABATUNJI010,1311.966
NCK19_BABATUNJI013,10392.993
NCK29_BABATUNJI027,8404.915
NCK29_BABATUNJI035,4430.188
NCK30_BABATUNJI010,1403.5913
NCK30_BABATUNJI013,9805.944
NCK30_BABATUNJI018,9643.554
NCK31_BABATUNJI018,1887.9216
NCK31_BABATUNJI027,8936.832
NCK31_BABATUNJI046,1624.1139
NCK42_BABATUNJI046,7637.5415
NCK53_BABATUNJI017,3997.659
NCK53_BABATUNJI018,4091.3171
NCK53_BABATUNJI027,10520.1455
NCK53_BABATUNJI035,3960.8386
NCK54_BABATUNJI027,9307.421
NCK54_BABATUNJI045,4749.9717
NCL05_BABATUNJI018,2337.6191
NCL05_BABATUNJI019,452.29852
NCL05_BABATUNJI027,7138.5083
NCL05_BABATUNJI035,3719.3215
NCL05_BABATUNJI046,1856.2505
NCL05_BABATUNJI049,2476.7546
NCL06_BABATUNJI010,1387.3198
NCL06_BABATUNJI049,7996.523
NCL07_BABATUNJI019,511.33423
NCL07_BABATUNJI027,9323.037
NCL07_BABATUNJI045,3974.8535
NCL07_BABATUNJI046,1779.5099
NCL18_BABATUNJI013,7052.8086
NCL18_BABATUNJI046,7140.7817
NCL30_BABATUNJI027,9644.114
NCL41_BABATUNJI017,3593.1438
NCL41_BABATUNJI018,1788.7148
NCL41_BABATUNJI019,490.80334
NCL41_BABATUNJI035,3591.1091
NCL41_BABATUNJI046,1788.1703
NCL41_BABATUNJI049,1805.522
NCL42_BABATUNJI013,9343.061
NCL42_BABATUNJI049,10403.478
NCL53_BABATUNJI010,1028.2476
NCL53_BABATUNJI013,7969.939
NCL55_BABATUNJI046,9623.253
NCM05_BABATUNJI010,1626.8495
NCM05_BABATUNJI027,12784.469
NCM05_BABATUNJI035,7403.3027
NCM05_BABATUNJI046,9647.263
NCM05_BABATUNJI049,10826.4795
NCM07_BABATUNJI017,3931.5261
NCM07_BABATUNJI018,3520.1252
NCM07_BABATUNJI019,571.2949
NCM07_BABATUNJI027,8333.432
NCM07_BABATUNJI035,3938.8137
NCM07_BABATUNJI046,3335.891
NCM07_BABATUNJI049,3510.5398
NCM17_BABATUNJI017,3875.2275
NCM17_BABATUNJI018,1990.4514
NCM17_BABATUNJI027,8027.663
NCM17_BABATUNJI046,1971.2258
NCM18_BABATUNJI027,9362.605
NCM18_BABATUNJI045,3792.6912
NCM18_BABATUNJI049,1932.3214
NCM19_BABATUNJI027,9406.293
NCM19_BABATUNJI045,4239.096
NCM29_BABATUNJI027,9713.967
NCM30_BABATUNJI017,3434.9575
NCM30_BABATUNJI018,1650.5924
NCM30_BABATUNJI019,476.29312
NCM30_BABATUNJI027,8246.567
NCM30_BABATUNJI046,1624.8019
NCM30_BABATUNJI049,1671.1638
NCM41_BABATUNJI018,4092.5403
NCM41_BABATUNJI045,4425.2866
NCM42_BABATUNJI017,4780.3926
NCM53_BABATUNJI017,4029.3457
NCM53_BABATUNJI045,4525.2056
NCM54_BABATUNJI027,9627.97
NCM55_BABATUNJI010,1292.5713
NCN14_BABATUNJI010,1196.6163
NCN17_BABATUNJI018,4678.312
NCN17_BABATUNJI035,4199.292
NCN18_BABATUNJI027,8830.308
NCN18_BABATUNJI035,5077.7944
NCN18_BABATUNJI045,4338.4785
NCN19_BABATUNJI013,6802.7183
NCN26_BABATUNJI035,4963.1255
NCN26_BABATUNJI045,5233.1816
NCN29_BABATUNJI017,6713.468
NCN29_BABATUNJI019,556.16223
NCN29_BABATUNJI045,5135.8657
NCN29_BABATUNJI049,2339.5864
NCN30_BABATUNJI018,3645.9395
NCN30_BABATUNJI027,7037.97
NCN30_BABATUNJI035,5597.964
NCN43_BABATUNJI027,10654.742
NCN53_BABATUNJI017,4217.1685
NCN53_BABATUNJI018,2073.0994
NCN53_BABATUNJI019,515.58594
NCN53_BABATUNJI027,9866.853
NCN53_BABATUNJI035,3959.569
NCN54_BABATUNJI017,4892.4834
NCN54_BABATUNJI018,2772.6716
NCN54_BABATUNJI035,5655.3887
NCN54_BABATUNJI045,5655.3887
NCN54_BABATUNJI046,2641.3188
NCN55_BABATUNJI018,7329.72
NCN55_BABATUNJI049,8671.287
NCO02_BABATUNJI017,4371.5967
NCO02_BABATUNJI018,3396.275
NCO02_BABATUNJI027,9054.92
NCO02_BABATUNJI035,4355.195
NCO02_BABATUNJI045,4342.492
NCO02_BABATUNJI049,3854.014
NCO05_BABATUNJI017,4914.1846
NCO05_BABATUNJI018,4796.5054
NCO05_BABATUNJI027,9171.605
NCO05_BABATUNJI045,4728.638
NCO06_BABATUNJI018,1825.8778
NCO06_BABATUNJI027,6851.9604
NCO06_BABATUNJI035,4279.0703
NCO06_BABATUNJI046,1786.0743
NCO07_BABATUNJI046,10107.4795
NCO14_BABATUNJI017,4005.3416
NCO14_BABATUNJI027,7844.463
NCO14_BABATUNJI035,3979.7844
NCO17_BABATUNJI027,8162.22
NCO17_BABATUNJI035,4941.669
NCO18_BABATUNJI013,7038.97
NCO26_BABATUNJI035,6170.2344
NCO26_BABATUNJI045,6109.1274
NCO30_BABATUNJI013,6657.212
NCO41_BABATUNJI017,4543.763
NCO41_BABATUNJI027,8347.705
NCO41_BABATUNJI035,4571.1763
NCO41_BABATUNJI045,5072.2095
NCO43_BABATUNJI017,4134.7803
NCO43_BABATUNJI018,5968.492
NCO43_BABATUNJI045,5021.64
NCO54_BABATUNJI017,6879.3994
NCO54_BABATUNJI018,2391.6094
NCO54_BABATUNJI019,560.8709
NCO54_BABATUNJI027,8141.3975
NCO54_BABATUNJI045,5273.604
NCO54_BABATUNJI046,2137.0596
NCO54_BABATUNJI049,2459.2776
NCO55_BABATUNJI019,783.4339
NCO55_BABATUNJI027,9388.539
NCO55_BABATUNJI045,4023.3154
NCP02_BABATUNJI018,2186.7485
NCP02_BABATUNJI027,9171.605
NCP14_BABATUNJI017,4826.5024
NCP17_BABATUNJI018,2796.7688
NCP17_BABATUNJI027,8166.2065
NCP17_BABATUNJI046,2799.4841
NCP17_BABATUNJI049,2137.3833
NCP29_BABATUNJI018,3217.1667
NCP29_BABATUNJI027,9717.609
NCP29_BABATUNJI035,4822.9873
NCP29_BABATUNJI046,3233.9302
NCP30_BABATUNJI017,4614.0913
NCP30_BABATUNJI027,7224.133
NCP30_BABATUNJI035,4628.1147
NCP30_BABATUNJI045,4643.025
NCP30_BABATUNJI049,2053.125
NCP41_BABATUNJI019,758.2316
NCP50_BABATUNJI017,6359.5576
NCP50_BABATUNJI018,3939.2737
NCP50_BABATUNJI019,582.30835
NCP50_BABATUNJI027,8662.579
NCP50_BABATUNJI035,5625.4106
NCP50_BABATUNJI046,2388.3447
NCP53_BABATUNJI013,10428.664
NCP53_BABATUNJI018,9555.204
NCP54_BABATUNJI035,5030.65
NCP55_BABATUNJI017,6542.257
NCP55_BABATUNJI019,506.569
NCP55_BABATUNJI035,4928.814
NCP55_BABATUNJI045,4889.33
NCQ02_BABATUNJI013,7408.947
NCQ06_BABATUNJI013,10861.636
NCQ06_BABATUNJI018,10305.747
NCQ06_BABATUNJI046,10708.315
NCQ06_BABATUNJI049,10891.947
NCQ18_BABATUNJI017,4968.2026
NCQ18_BABATUNJI027,8814.461
NCQ18_BABATUNJI035,4946.276
NCQ29_BABATUNJI046,7906.028
NCQ30_BABATUNJI045,4733.4507
NCQ38_BABATUNJI017,6999.37
NCQ38_BABATUNJI019,805.27545
NCQ38_BABATUNJI035,5595.2183
NCQ38_BABATUNJI045,5544.4556
NCQ41_BABATUNJI010,1787.5427
NCQ41_BABATUNJI013,8598.893
NCQ42_BABATUNJI027,6720.785
NCQ43_BABATUNJI017,4682.667
NCQ43_BABATUNJI019,818.73914
NCQ43_BABATUNJI027,8614.861
NCQ43_BABATUNJI045,4717.248
NCQ50_BABATUNJI013,7850.513
NCQ50_BABATUNJI046,9516.592
NCQ53_BABATUNJI013,8525.806
NCQ53_BABATUNJI018,8233.524
NCQ53_BABATUNJI046,8525.806
NCQ53_BABATUNJI049,8650.275
NCR05_BABATUNJI013,9343.206
NCR05_BABATUNJI046,9041.787
NCR06_BABATUNJI035,4169.11
NCR06_BABATUNJI046,2070.2244
NCR06_BABATUNJI049,2085.3096
NCR17_BABATUNJI027,8738.323
NCR17_BABATUNJI035,5106.2617
NCR17_BABATUNJI045,5616.053
NCR18_BABATUNJI017,6317.074
NCR18_BABATUNJI018,1817.3228
NCR18_BABATUNJI027,8892.341
NCR18_BABATUNJI046,1794.2474
NCR18_BABATUNJI049,1771.6246
NCR29_BABATUNJI018,2451.032
NCR29_BABATUNJI027,8802.75
NCR29_BABATUNJI035,4580.0435
NCR29_BABATUNJI045,4567.341
NCR30_BABATUNJI018,2651.2302
NCR30_BABATUNJI019,544.07965
NCR30_BABATUNJI045,3929.622
NCR30_BABATUNJI049,2645.591
NCR38_BABATUNJI046,6315.5527
NCR38_BABATUNJI049,5975.8584
NCR41_BABATUNJI017,6993.5073
NCR41_BABATUNJI018,3375.1726
NCR41_BABATUNJI027,7663.483
NCR41_BABATUNJI045,5950.074
NCR42_BABATUNJI017,3603.0916
NCR42_BABATUNJI045,3566.2434
NCR53_BABATUNJI010,2274.4385
NCR53_BABATUNJI013,8176.7573
NCR53_BABATUNJI018,8679.01
NCR54_BABATUNJI013,8150.7227
NCR54_BABATUNJI046,7503.01
NCS05_BABATUNJI027,9541.341
NCS06_BABATUNJI013,9767.723
NCS06_BABATUNJI018,9075.917
NCS06_BABATUNJI035,9611.276
NCS06_BABATUNJI045,10899.198
NCS06_BABATUNJI046,8893.329
NCS17_BABATUNJI017,3775.0178
NCS17_BABATUNJI018,3384.2263
NCS17_BABATUNJI027,8111.8022
NCS18_BABATUNJI045,4734.31
NCS29_BABATUNJI013,11605.108
NCS29_BABATUNJI027,7132.555
NCS29_BABATUNJI035,9838.948
NCS29_BABATUNJI049,11382.258
NCS38_BABATUNJI027,9717.609
NCS38_BABATUNJI045,3459.4182
NCS42_BABATUNJI017,3951.9927
NCS42_BABATUNJI035,4300.1245
NCS54_BABATUNJI013,6715.1055
NCT05_BABATUNJI013,10891.123
NCT05_BABATUNJI018,9917.355
NCT05_BABATUNJI046,10860.504
NCT17_BABATUNJI013,9268.787
NCT29_BABATUNJI027,8980.233
NCT29_BABATUNJI045,4839.1084
NCT30_BABATUNJI017,4219.8184
NCT30_BABATUNJI018,2522.7961
NCT30_BABATUNJI019,468.60434
NCT30_BABATUNJI035,4219.8184
NCT30_BABATUNJI049,2542.2766
NCT54_BABATUNJI017,4586.8525
NCT54_BABATUNJI018,3033.0393
NCT54_BABATUNJI035,4481.4746
NCU05_BABATUNJI018,2950.5142
NCU05_BABATUNJI027,9336.758
NCU05_BABATUNJI035,3863.6572
NCU05_BABATUNJI045,3848.1462
NCU05_BABATUNJI049,2994.4492
NCU06_BABATUNJI013,8019.1777
NCU06_BABATUNJI049,7618.0527
NCU17_BABATUNJI017,4505.039
NCU17_BABATUNJI018,5927.5054
NCU17_BABATUNJI027,10388.817
NCU17_BABATUNJI035,4489.999
NCU17_BABATUNJI045,4335.2393
NCU41_BABATUNJI013,8269.498
NCU54_BABATUNJI010,1851.3574
NCU54_BABATUNJI046,12370.595
NCV06_BABATUNJI013,8992.156
NCV06_BABATUNJI046,8961.786
NCV18_BABATUNJI035,4831.6265
NCV18_BABATUNJI045,4900.386
NCV29_BABATUNJI010,1563.221
NCV29_BABATUNJI013,7366.127
NCV30_BABATUNJI018,2052.9614
NCV30_BABATUNJI027,9350.561
NCV30_BABATUNJI045,3694.6946
NCV30_BABATUNJI046,2222.5198
NCV41_BABATUNJI017,6817.7593
NCV41_BABATUNJI027,7042.5024
NCV41_BABATUNJI045,5892.922
NCV42_BABATUNJI017,4460.7246
NCV53_BABATUNJI010,2046.452
NCV53_BABATUNJI013,11127.201
NCV53_BABATUNJI018,9435.315
NCV53_BABATUNJI046,11127.201
NCV54_BABATUNJI027,9080.434
NCV54_BABATUNJI035,4111.087
NCV54_BABATUNJI045,4381.0356
NCW05_BABATUNJI045,4316.0044
NCW06_BABATUNJI010,2199.067
NCW17_BABATUNJI027,7663.483
NCW18_BABATUNJI013,9145.106
NCW18_BABATUNJI049,8671.287
NCW29_BABATUNJI027,8969.943
NCW42_BABATUNJI010,1814.8053
NCW42_BABATUNJI018,7286.1797
NCW53_BABATUNJI013,7148.7275
NCW54_BABATUNJI018,2418.995
NCW54_BABATUNJI045,4608.116
NCW54_BABATUNJI046,2440.7876
NCW54_BABATUNJI049,2336.63
NCX05_BABATUNJI027,9110.028
NCX05_BABATUNJI035,4315.6807
NCX05_BABATUNJI045,3423.558
NCX17_BABATUNJI018,6094.691
NCX18_BABATUNJI010,1366.7369
NCX18_BABATUNJI046,7707.971
NCX30_BABATUNJI013,9639.023
NCX30_BABATUNJI018,7658.4976
NCX30_BABATUNJI046,9350.109
NCX41_BABATUNJI010,1416.5162
NCX41_BABATUNJI046,7149.825
NCX54_BABATUNJI017,4127.3364
NCX54_BABATUNJI027,8765.855
NCX54_BABATUNJI035,4211.7188
NCX54_BABATUNJI045,4132.4067
NCY05_BABATUNJI017,3832.9949
NCY05_BABATUNJI027,9450.241
NCY05_BABATUNJI045,3772.3174
NCY05_BABATUNJI046,1969.1344
NCY05_BABATUNJI049,2048.777
NCY06_BABATUNJI027,8329.953
NCY17_BABATUNJI035,4571.5674
NCY17_BABATUNJI045,5396.694
NCY17_BABATUNJI046,3329.0234
NCY17_BABATUNJI049,3406.715
NCY18_BABATUNJI013,9135.442
NCY29_BABATUNJI017,3742.8193
NCY29_BABATUNJI018,2118.0154
NCY29_BABATUNJI019,553.1034
NCY29_BABATUNJI027,9337.462
NCY29_BABATUNJI035,3742.8193
NCY29_BABATUNJI045,3716.884
NCY29_BABATUNJI046,1808.9823
NCY30_BABATUNJI013,7545.1084
NCY41_BABATUNJI017,3705.392
NCY41_BABATUNJI027,9391.558
NCY41_BABATUNJI035,3838.513
NCY41_BABATUNJI045,3909.0076
NCY41_BABATUNJI046,1972.6974
NCY41_BABATUNJI049,2037.8811
NCY53_BABATUNJI017,4565.6953
NCY53_BABATUNJI027,9350.408
NCZ05_BABATUNJI019,800.9499
NCZ05_BABATUNJI035,4035.4148
NCZ06_BABATUNJI013,7267.0034
NCZ06_BABATUNJI018,5791.0396
NCZ06_BABATUNJI046,7267.0034
NCZ06_BABATUNJI049,6614.802
NCZ17_BABATUNJI017,4496.3364
NCZ17_BABATUNJI018,1979.3488
NCZ17_BABATUNJI027,9418.291
NCZ17_BABATUNJI045,3618.2114
NCZ17_BABATUNJI046,1703.8893
NCZ18_BABATUNJI018,8406.675
NCZ18_BABATUNJI046,11135.976
NCZ18_BABATUNJI049,11413.457
NCZ29_BABATUNJI045,4656.2134
NCZ30_BABATUNJI027,8566.065
NCZ30_BABATUNJI035,4482.548
NCZ30_BABATUNJI045,5532.176
NCZ41_BABATUNJI045,5175.4653
NCZ42_BABATUNJI010,1881.5227
NCZ42_BABATUNJI013,9630.832
NCZ42_BABATUNJI049,9029.152
NCZ53_BABATUNJI010,2512.2788
NCZ53_BABATUNJI013,9386.435
